广东电信组播👉,#genre#
「安徽」淮河能源综合,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2
「安徽」灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8
「安徽」池州公共,http://cm.wshls.homecdn.com/live/829d.m3u8
「安徽」池州公共,http://cm.wshls.homecdn.com/live/829d.flv
「安徽」萧县新闻综合,http://60.171.239.216:9080/hls/stream1.m3u8
「安徽」淮南田电视台,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
「安徽」淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
「安徽」淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
「安徽」宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
「安徽」宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
「安徽」宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
「湖北」影视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380728abccd2/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUUAdKgLqNB5aOAUhcp5CeNKU1xiiKGJYFBZK9RpEkaggogtHJZW6nJQqLppbEYE%2BqJ9kJW%2FMvKldfS2dCii9VSI
「湖北」武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
「湖北」武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
「湖北」武汉新闻,http://stream.appwuhan.com/1tzb/sd/live.m3u8
「湖北」武汉经济,http://stream.appwuhan.com/4tzb/sd/live.m3u8
「湖北」荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
「湖北」荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
「湖北」十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8
「湖北」江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
「湖北」十堰郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8?zhubd
「四川」科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
「四川」成都新闻综合,http://live.cooltv.top/tv/cdtv.php?id=cdxwzh
「四川」成都公共,http://live.cooltv.top/tv/cdtv.php?id=cdgg
「四川」成都生活,http://live.cooltv.top/tv/cdtv.php?id=cddssh
「四川」乐至综合1,http://175.155.106.72:89/live1/live1.m3u8
「四川」乐至综合2,http://rmlive.lzxrmtzx.com/live1/live1.m3u8
「四川」利州综合1,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
「四川」利州综合2,http://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv
「四川」筠连综合1,http://118.122.78.172:89/live1/live1.m3u8
「四川」筠连综合2,http://live.dameijunlian.cn/live1/live1.m3u8
「四川」晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
「四川」大竹新闻综合,http://60.255.120.30:89/live1/live1.m3u8
「四川」洪雅新闻综合,http://117.172.215.250:8083/videos/live/35/39/GQVbrgob5CGJM/GQVbrgob5CGJM.M3U8
「四川」金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8
「四川」金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8
「四川」汶川新闻综合,http://live.iwcmt.cn:90/live/zhxw.m3u8
「四川」攀枝花新闻综合,http://zb.pzhgd.com:9095/live/xwzh.m3u8
「四川」攀枝花公共,http://zb.pzhgd.com:9095/live/ggpd.m3u8
「四川」巴中综合,http://ocj2.kksmg.com/ocj1/ocj1.m3u8
「四川」德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
「四川」广安综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
「四川」广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8
「四川」黑水新闻综合,http://live.schstv.com:90/live/xwzh.m3u8
「四川」会东综合,http://112.45.133.129:90/live/xwzh.m3u8
「四川」雷波综合,http://lbzb.yd-data.com/live/0000.flv?auth_key=601589378470-0-0-67d1de5fa3aa9412566d7c9f807c91a0
「四川」凉山,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8
「四川」纳溪新闻,https://bl.ainaxi.cn/live/d1b85c45e7b74e96bdd950e047c7fd94.m3u8
「四川」蓬安新闻综合,http://palive.patv123.com:8091/live/xwpd_800K.m3u8
「四川」松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8
「四川」武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8
「四川」营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8
「四川」中江新闻综合,https://livepgc.chinamcache.com/pgc/76664ca1f91638580f94fc7543c810cb.m3u8?auth_key=1657178327-0-0-976848e8ac0eacf503b1e7666d92f4f8
「四川」乐山综合,http://channellive.leshantv.net/live/ch1.flv
「四川」乐山公共,http://channellive.leshantv.net/live/ch2.flv
「四川」达州综合,http://tv.drs.dzxw.net/channellive/xwzhpd-dz1.flv
「四川」达州公共,http://tv.drs.dzxw.net/channellive/ggpd-dz2.flv
「四川」达州通川,http://tv.drs.dzxw.net/channellive/tcpd-dz3.flv
「四川」自贡综合,http://110.189.153.160:1001/zhpd.flv
「四川」自贡公共,http://110.189.153.160:1002/ggpd.flv
「四川」眉山公共,http://live2.scmstv.cn/ggpd/sd/live.m3u8
「四川」甘孜综合1,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv
「四川」甘孜综合2,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
「四川」双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8
「四川」渠县综合,http://222.208.224.227:81/hls/cfp2p8m3.m3u8
「四川」德格综合,http://m3u8.channel.ganzitv.com/vms/videos/nmip-media/channellive/channel5/playlist.m3u8
「四川」康定综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
「四川」康定新闻综合,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
「四川」三台电视一套,http://125.65.94.91:12351/live
「四川」泸州新闻综合,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
「四川」泸州公共频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
「四川」泸州科教频道,http://m3u8.channel.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
「四川」宜宾长宁综合频道,http://cnpull.sccnfb.com/live/123456.m3u8
「四川」叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8
「四川」德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
「四川」德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
「四川」德阳什邡新闻频道,http://live.sfrmt.com:85/live/zhpd.m3u8
「四川」南充阆中综合频道,http://lztv.gy315.com:18080/live/lztv.m3u8
「四川」南充南部新闻综合,http://pili-live-rtmp.148.i2863.com/i2863-148/live_148_811389.m3u8
「四川」资阳安岳新闻综合,https://livepull.ayrmt.com/live/fmzb1646208260208.m3u8
「四川」甘孜德格综合频道,http://m3u8.channel.ganzitv.com/nmip-media/channellive/channel101955/playlist.m3u8
「四川」威远新闻综合,http://dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8
「四川」叙永综合频道,http://luzhi.xuyongrongmei.com:1935/live/_definst_/xyxw/playlist.m3u8
「四川」汉源综合,http://live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
「四川」泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
「四川」马尔康综合,http://live.zmmek.com:90/live/zhxw.m3u8
「重庆」移动,http://qxlmlive9.cbg.cn/app_2/ls_58.stream/chunklist.m3u8
「重庆」璧山综合,http://222.179.42.129:8181/hls1.m3u8
「重庆」大足综合,http://218.201.85.71:3170/m3u8
「重庆」万源综合,http://live.wanyuannews.com/wytv/hd/live.m3u8
「重庆」「重庆」新闻,http://stream3.xiancity.cn/5/sd/live.m3u8
「重庆」北碚综合,http://222.178.181.121:12034/beibei01.m3u8
「重庆」垫江综合,http://125.62.24.185:80/1.m3u8
「重庆」荣昌综合,http://183.64.181.25:40023/rongchang01.m3u8
「重庆」万盛新闻综合,http://stream0.tv41.ru/live.m3u8
「重庆」万载综合1,http://live-echotv.cdnvideo.ru/echotv/echotv.sdp/playlist.m3u8
「重庆」万载综合2,http://ls.qingting.fm/live/273.m3u8
「重庆」万州科教1,http://123.146.162.24:8017/Cz7WPb8/800/live.m3u8
「重庆」万州科教2,http://wanzhoulive.cbg.cn:8017/Cz7WPb8/800/live.m3u8
「重庆」万州三峡移民1,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
「重庆」万州三峡移民2,http://wanzhoulive.cbg.cn:8017/c2F0hmi/1000/live.m3u8
「重庆」万州影视1,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
「重庆」万州影视2,http://wanzhoulive.cbg.cn:8017/d4ceB1a/1000/live.m3u8
「重庆」万州影视文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
「重庆」万州综合1,http://123.146.162.24:8013/tslslive/noEX9SG/hls/live_sd.m3u8
「重庆」万州综合2,http://wanzhoulive.cbg.cn:8017/iTXwrGs/800/live.m3u8
「重庆」万州综合3,http://123.146.162.24:8017/iTXwrGs/800/live.m3u8
「重庆」武隆综合,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8
「重庆」梁平综合,https://qxlmlive9.cbg.cn/applive/lplive01/chunklist.m3u8
「重庆」永川综合,https://qxlmlive9.cbg.cn/applive/yctv01/playlist.m3u8
「重庆」酋阳综合,http://qxlmlive9.cbg.cn/applive/youytv01/playlist.m3u8
「云南」麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
「云南」QJTV巧家,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8
「云南」福贡综合,http://livebroadcast.ccwb.cn/live/w1612505860303999.m3u8
「云南」西双版纳1,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
「云南」西双版纳2,http://file.xsbnrtv.cn/vms/videos/nmip-media/channellive/channel3/playlist.m3u8
「云南」怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
「云南」「云南」都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8
「云南」「云南」康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8
「云南」「云南」娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8
「云南」「云南」少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8
「云南」「云南」国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8
「云南」保山三套,http://liveynbsdst.chinamcache.com/live/zb03.m3u8?auth_key=1645240698-0-0-551c30f245abc8aa44554820452c332c
「云南」怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
「云南」丘北新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
「云南」文山市电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
「云南」文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
「云南」文山综合1,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
「云南」文山综合2,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
「云南」新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
「云南」砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8
「云南」昭通鲁甸综合,http://livebroadcast.ccwb.cn/live/w1619693259142907.m3u8
「云南」昭通绥江综合,http://livebroadcast.ccwb.cn/live/w1615172384810938.m3u8
「云南」昭通彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
「云南」贡山综合,http://livebroadcast.ccwb.cn/live/w1609121671179943.m3u8
「云南」文山市电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/wsstv.flv
「云南」宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
「天津」滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
「天津」滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
「天津」滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8
「河北」石家庄新闻,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8
「河北」石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8
「河北」石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8
「河北」石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8
「河北」张家口一套,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
「河北」经济,http://live.hyxrmt.com:85/live/xwpd.m3u8
「河北」保定新闻,http://jwcdnqx.hebyun.com.cn/live/jybd/1500k/tzwj_video.m3u8
「河北」保定公共,http://jwcdnqx.hebyun.com.cn/live/bdxw1/1500k/tzwj_video.m3u8
「河北」保定生活,http://jwcdnqx.hebyun.com.cn/live/bddst/1500k/tzwj_video.m3u8
「河北」昌黎综合频道,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
「河北」承德公共生活,https://jwliveqxzb.hebyun.com.cn/cdsggshtv/cdsggshtv.m3u8
「河北」定州生活频道,https://jwliveqxzb.hebyun.com.cn/shpd/shpd.m3u8
「河北」定州新闻综合,https://jwliveqxzb.hebyun.com.cn/xxzhpd/xxzhpd.m3u8
「河北」丰宁综合频道,https://jwliveqxzb.hebyun.com.cn/fengningzonghe/fengningzonghe.m3u8
「河北」邯郸新闻1,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
「河北」邯郸新闻2,https://jwcdnqx.hebyun.com.cn/live/hdxwzh/1500k/tzwj_video.m3u8
「河北」邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8
「河北」邯郸科技教育1,https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
「河北」邯郸科技教育2,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8
「河北」邯郸涉县新闻综合1,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
「河北」邯郸涉县新闻综合2,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8
「河北」衡山,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8
「河北」衡水新闻综合,http://111.225.205.64:8081/964D4p2/800/live.m3u8
「河北」涞水新闻频道,https://jwliveqxzb.hebyun.com.cn/lsdst/lsdst.m3u8
「河北」隆化影视频道,http://hblh.chinashadt.com:2036/live/stream:lh2.stream/playlist.m3u8
「河北」隆化综合频道,http://hblh.chinashadt.com:2036/live/stream:lh1.stream/playlist.m3u8
「河北」鹿泉一套1,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8
「河北」鹿泉一套2,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8
「河北」鹿泉二套1,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8
「河北」鹿泉二套2,https://jwcdnqx.hebyun.com.cn/live/luquaner/1500k/tzwj_video.m3u8
「河北」平泉影视频道,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
「河北」平泉综合频道,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
「河北」清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
「河北」清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
「河北」清河综合,https://jwliveqxzb.hebyun.com.cn/qinghe/qinghe.m3u8
「河北」邱县电视二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8
「河北」邱县综合频道,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8
「河北」任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
「河北」任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
「河北」兴隆影视频道,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
「河北」兴隆综合频道,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
「河北」徐水综合,https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
「河北」丰宁综合,https://jwcdnqx.hebyun.com.cn/live/fengningzonghe/1500k/tzwj_video.m3u8
「河北」平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
「河北」平泉影视,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
「河北」大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
「河北」邢台综合频道,https://jwplay.hebyun.com.cn/live/xttv/1500k/tzwj_video.m3u8?zhebd
「河北」邢台南宫电视一套,https://jwcdnqx.hebyun.com.cn/live/ngtv1/1500k/tzwj_video.m3u8
「河北」承德双滦新闻频道,https://jwcdnqx.hebyun.com.cn/live/slxw/1500k/tzwj_video.m3u8
「河北」承德双滦影视频道,https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
「陕西」新闻资讯,http://stream.snrtv.com/sxbc-1-vDORU2.m3u8
「陕西」都市青春,http://stream.snrtv.com/sxbc-2-hvLQV5.m3u8
「陕西」生活,http://stream.snrtv.com/sxbc-3-oyzIQR.m3u8
「陕西」公共,http://stream.snrtv.com/sxbc-5-ktwRY4.m3u8
「陕西」体育休闲,http://stream.snrtv.com/sxbc-7-hpsCIO.m3u8
「陕西」农林卫视,http://stream.snrtv.com/sxbc-nl-clvJP0.m3u8
「陕西」移动,http://stream.snrtv.com/sxbc-yd-fkmvxG.m3u8
「陕西」保山一套,http://liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
「陕西」保山二套,http://liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
「陕西」宝鸡1「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226383/index.m3u8
「陕西」宝鸡2「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226384/index.m3u8
「陕西」安康综合1「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226385/index.m3u8
「陕西」安康综合2,http://hls-sxak.sobeylive.com/xjhsyapp2019/zhpdhd.m3u8
「陕西」安康公共,http://hls-sxak.sobeylive.com/xjhsyapp2019/ggpdhd.m3u8
「陕西」安康教育,http://hls-sxak.sobeylive.com/xjhsyapp2019/jypdhd.m3u8
「陕西」西乡融媒「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
「陕西」商洛1「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226378/index.m3u8
「陕西」城园「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226920/index.m3u8
「陕西」扶风「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227005/index.m3u8
「陕西」汉中1「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226331/index.m3u8
「陕西」汉中2「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225990/index.m3u8
「陕西」汉中3「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225991/index.m3u8
「陕西」千阳「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226945/index.m3u8
「陕西」神木1「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226993/index.m3u8
「陕西」石泉电视台,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226965/index.m3u8
「陕西」岐山「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226982/index.m3u8
「陕西」吴起电视台「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226967/index.m3u8
「陕西」洋县电视台1「IPV6」,http://[2409:8087:7002:20::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226938/index.m3u8
「陕西」紫阳综合「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221227002/index.m3u8
「陕西」FGTV 1「IPV6」,http://[2409:8087:7000:20::4]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226990/index.m3u8
「陕西」佛坪电视台「IPV6」,http://[2409:8087:7002:20::3]/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8
「陕西」延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
「陕西」延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
「山东」教育卫视,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8
「山东」济宁综合,http://lives.jnnews.tv/video/s10001-JNTV-1/index.m3u8
「山东」济宁教育,http://lives.jnnews.tv/video/s10001-JNTV-2/index.m3u8
「山东」烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
「山东」烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
「山东」烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
「山东」烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
